,start,end,duration
3878,1242592000,1242594000,2000
3879,1242594000,1242596000,2000
3880,1242596000,1242598000,2000
3881,1242598000,1242600000,2000
5732,1242600000,1242602000,2000
5733,1242602000,1242604000,2000
5734,1242604000,1242606000,2000
5735,1242606000,1242608000,2000
5736,1242608000,1242610000,2000
5737,1242610000,1242612000,2000
5738,1242612000,1242614000,2000
5739,1242614000,1242616000,2000
5740,1242616000,1242618000,2000
5741,1242618000,1242620000,2000
5742,1242620000,1242622000,2000
5743,1242622000,1242624000,2000
5744,1242624000,1242626000,2000
5745,1242626000,1242628000,2000
5746,1242628000,1242630000,2000
5747,1242630000,1242632000,2000
5748,1242632000,1242634000,2000
5749,1242634000,1242636000,2000
5750,1242636000,1242638000,2000
5751,1242638000,1242640000,2000
5752,1242640000,1242642000,2000
5753,1242642000,1242644000,2000
5754,1242644000,1242646000,2000
5755,1242646000,1242648000,2000
5756,1242648000,1242650000,2000
5757,1242650000,1242652000,2000
5758,1242652000,1242654000,2000
5759,1242654000,1242656000,2000
5760,1242656000,1242658000,2000
5761,1242658000,1242660000,2000
5762,1242660000,1242662000,2000
5763,1242662000,1242664000,2000
5764,1242664000,1242666000,2000
5765,1242666000,1242668000,2000
5766,1242668000,1242670000,2000
5767,1242670000,1242672000,2000
5768,1242672000,1242674000,2000
5769,1242674000,1242676000,2000
5770,1242676000,1242678000,2000
5771,1242678000,1242680000,2000
5772,1242680000,1242682000,2000
5773,1242682000,1242684000,2000
5774,1242684000,1242686000,2000
5775,1242686000,1242688000,2000
5776,1242688000,1242690000,2000
5777,1242690000,1242692000,2000
5778,1242692000,1242694000,2000
5779,1242694000,1242696000,2000
5780,1242696000,1242698000,2000
5781,1242698000,1242700000,2000
14300,1242700000,1242702000,2000
14301,1242702000,1242704000,2000
14302,1242704000,1242706000,2000
14303,1242706000,1242708000,2000
14304,1242708000,1242710000,2000
14305,1242710000,1242712000,2000
14306,1242712000,1242714000,2000
14307,1242714000,1242716000,2000
14308,1242716000,1242718000,2000
14309,1242718000,1242720000,2000
14310,1242720000,1242722000,2000
14311,1242722000,1242724000,2000
14312,1242724000,1242726000,2000
14313,1242726000,1242728000,2000
14314,1242728000,1242730000,2000
14315,1242730000,1242732000,2000
14316,1242732000,1242734000,2000
14317,1242734000,1242736000,2000
14318,1242736000,1242738000,2000
14319,1242738000,1242740000,2000
14320,1242740000,1242742000,2000
14321,1242742000,1242744000,2000
14322,1242744000,1242746000,2000
14323,1242746000,1242748000,2000
14324,1242748000,1242750000,2000
14325,1242750000,1242752000,2000
14326,1242752000,1242754000,2000
14327,1242754000,1242756000,2000
14328,1242756000,1242758000,2000
14329,1242758000,1242760000,2000
14330,1242760000,1242762000,2000
14331,1242762000,1242764000,2000
14332,1242764000,1242766000,2000
14333,1242766000,1242768000,2000
14334,1242768000,1242770000,2000
14335,1242770000,1242772000,2000
14336,1242772000,1242774000,2000
14337,1242774000,1242776000,2000
14338,1242776000,1242778000,2000
14339,1242778000,1242780000,2000
14340,1242780000,1242782000,2000
14341,1242782000,1242784000,2000
14342,1242784000,1242786000,2000
14343,1242786000,1242788000,2000
14344,1242788000,1242790000,2000
14345,1242790000,1242792000,2000
14346,1242792000,1242794000,2000
14347,1242794000,1242796000,2000
14348,1242796000,1242798000,2000
14349,1242798000,1242800000,2000
6486,1242800000,1242802000,2000
6487,1242802000,1242804000,2000
6488,1242804000,1242806000,2000
6489,1242806000,1242808000,2000
6490,1242808000,1242810000,2000
6491,1242810000,1242812000,2000
6492,1242812000,1242814000,2000
6493,1242814000,1242816000,2000
6494,1242816000,1242818000,2000
6495,1242818000,1242820000,2000
6496,1242820000,1242822000,2000
6497,1242822000,1242824000,2000
6498,1242824000,1242826000,2000
6499,1242826000,1242828000,2000
6500,1242828000,1242830000,2000
6501,1242830000,1242832000,2000
6502,1242832000,1242834000,2000
6503,1242834000,1242836000,2000
6504,1242836000,1242838000,2000
6505,1242838000,1242840000,2000
6506,1242840000,1242842000,2000
6507,1242842000,1242844000,2000
6508,1242844000,1242846000,2000
6509,1242846000,1242848000,2000
6510,1242848000,1242850000,2000
6511,1242850000,1242852000,2000
6512,1242852000,1242854000,2000
6513,1242854000,1242856000,2000
6485,1242856000,1242857957,1957
6482,1242857957,1242858000,43
6483,1242858000,1242858060,60
6484,1242858060,1242860000,1940
6514,1242860000,1242862000,2000
6515,1242862000,1242864000,2000
6516,1242864000,1242866000,2000
6517,1242866000,1242868000,2000
6518,1242868000,1242870000,2000
6519,1242870000,1242872000,2000
6520,1242872000,1242874000,2000
6521,1242874000,1242876000,2000
6522,1242876000,1242878000,2000
6523,1242878000,1242880000,2000
6524,1242880000,1242882000,2000
6525,1242882000,1242884000,2000
6526,1242884000,1242886000,2000
6527,1242886000,1242888000,2000
6528,1242888000,1242890000,2000
6529,1242890000,1242892000,2000
6530,1242892000,1242894000,2000
6531,1242894000,1242896000,2000
6532,1242896000,1242898000,2000
6533,1242898000,1242900000,2000
3882,1242900000,1242902000,2000
3883,1242902000,1242904000,2000
3884,1242904000,1242906000,2000
3885,1242906000,1242908000,2000
3886,1242908000,1242910000,2000
3887,1242910000,1242912000,2000
3888,1242912000,1242914000,2000
3889,1242914000,1242916000,2000
3890,1242916000,1242918000,2000
3891,1242918000,1242920000,2000
3892,1242920000,1242922000,2000
3893,1242922000,1242924000,2000
3894,1242924000,1242926000,2000
3895,1242926000,1242928000,2000
3896,1242928000,1242930000,2000
3897,1242930000,1242932000,2000
3898,1242932000,1242934000,2000
3899,1242934000,1242936000,2000
3900,1242936000,1242938000,2000
3901,1242938000,1242940000,2000
3902,1242940000,1242942000,2000
3903,1242942000,1242944000,2000
3904,1242944000,1242946000,2000
3905,1242946000,1242948000,2000
3906,1242948000,1242950000,2000
3907,1242950000,1242952000,2000
3908,1242952000,1242954000,2000
3909,1242954000,1242956000,2000
3910,1242956000,1242958000,2000
3911,1242958000,1242960000,2000
3912,1242960000,1242962000,2000
3913,1242962000,1242964000,2000
3914,1242964000,1242966000,2000
3915,1242966000,1242968000,2000
3916,1242968000,1242970000,2000
3917,1242970000,1242972000,2000
3918,1242972000,1242974000,2000
3919,1242974000,1242976000,2000
3920,1242976000,1242978000,2000
3921,1242978000,1242980000,2000
3922,1242980000,1242982000,2000
3923,1242982000,1242984000,2000
3924,1242984000,1242986000,2000
3925,1242986000,1242988000,2000
3926,1242988000,1242990000,2000
3927,1242990000,1242992000,2000
3928,1242992000,1242994000,2000
3929,1242994000,1242996000,2000
3930,1242996000,1242998000,2000
3931,1242998000,1243000000,2000
1132,1243000000,1243002000,2000
1133,1243002000,1243004000,2000
1134,1243004000,1243006000,2000
1135,1243006000,1243008000,2000
1136,1243008000,1243010000,2000
1137,1243010000,1243012000,2000
1138,1243012000,1243014000,2000
1139,1243014000,1243016000,2000
1140,1243016000,1243018000,2000
1141,1243018000,1243020000,2000
1142,1243020000,1243022000,2000
1143,1243022000,1243024000,2000
1144,1243024000,1243026000,2000
1145,1243026000,1243028000,2000
1146,1243028000,1243030000,2000
1147,1243030000,1243032000,2000
1148,1243032000,1243034000,2000
1149,1243034000,1243036000,2000
1150,1243036000,1243038000,2000
1151,1243038000,1243040000,2000
1152,1243040000,1243042000,2000
1153,1243042000,1243044000,2000
1154,1243044000,1243046000,2000
1155,1243046000,1243048000,2000
1156,1243048000,1243050000,2000
1157,1243050000,1243052000,2000
1158,1243052000,1243054000,2000
1159,1243054000,1243056000,2000
1160,1243056000,1243058000,2000
1161,1243058000,1243060000,2000
1162,1243060000,1243062000,2000
1163,1243062000,1243064000,2000
1164,1243064000,1243066000,2000
1165,1243066000,1243068000,2000
1166,1243068000,1243070000,2000
1167,1243070000,1243072000,2000
1168,1243072000,1243074000,2000
1169,1243074000,1243076000,2000
1170,1243076000,1243078000,2000
1171,1243078000,1243080000,2000
1172,1243080000,1243082000,2000
1173,1243082000,1243084000,2000
1174,1243084000,1243086000,2000
1175,1243086000,1243088000,2000
1176,1243088000,1243090000,2000
1177,1243090000,1243092000,2000
1178,1243092000,1243094000,2000
1179,1243094000,1243096000,2000
1180,1243096000,1243098000,2000
1181,1243098000,1243100000,2000
2182,1243100000,1243102000,2000
2183,1243102000,1243104000,2000
2184,1243104000,1243106000,2000
2185,1243106000,1243108000,2000
2186,1243108000,1243110000,2000
2187,1243110000,1243112000,2000
2188,1243112000,1243114000,2000
2189,1243114000,1243116000,2000
2190,1243116000,1243118000,2000
2191,1243118000,1243120000,2000
2192,1243120000,1243122000,2000
2193,1243122000,1243124000,2000
2194,1243124000,1243126000,2000
2195,1243126000,1243128000,2000
2196,1243128000,1243130000,2000
2197,1243130000,1243132000,2000
2198,1243132000,1243134000,2000
2199,1243134000,1243136000,2000
2200,1243136000,1243138000,2000
2201,1243138000,1243140000,2000
2202,1243140000,1243142000,2000
2203,1243142000,1243144000,2000
2204,1243144000,1243146000,2000
2205,1243146000,1243148000,2000
2206,1243148000,1243150000,2000
2207,1243150000,1243152000,2000
2208,1243152000,1243154000,2000
2209,1243154000,1243156000,2000
2210,1243156000,1243158000,2000
2211,1243158000,1243160000,2000
2212,1243160000,1243162000,2000
2213,1243162000,1243164000,2000
2214,1243164000,1243166000,2000
2215,1243166000,1243168000,2000
2216,1243168000,1243170000,2000
2217,1243170000,1243172000,2000
2218,1243172000,1243174000,2000
2219,1243174000,1243176000,2000
2220,1243176000,1243178000,2000
2221,1243178000,1243180000,2000
2222,1243180000,1243182000,2000
2223,1243182000,1243184000,2000
2224,1243184000,1243186000,2000
2225,1243186000,1243188000,2000
2226,1243188000,1243190000,2000
2227,1243190000,1243192000,2000
2228,1243192000,1243194000,2000
2229,1243194000,1243196000,2000
2230,1243196000,1243198000,2000
2231,1243198000,1243200000,2000
1832,1243200000,1243202000,2000
1833,1243202000,1243204000,2000
1834,1243204000,1243206000,2000
1835,1243206000,1243208000,2000
1836,1243208000,1243210000,2000
1837,1243210000,1243212000,2000
1838,1243212000,1243214000,2000
1839,1243214000,1243216000,2000
1840,1243216000,1243218000,2000
1841,1243218000,1243220000,2000
1842,1243220000,1243222000,2000
1843,1243222000,1243224000,2000
1844,1243224000,1243226000,2000
1845,1243226000,1243228000,2000
1846,1243228000,1243230000,2000
1847,1243230000,1243232000,2000
1848,1243232000,1243234000,2000
1849,1243234000,1243236000,2000
1850,1243236000,1243238000,2000
1851,1243238000,1243240000,2000
1852,1243240000,1243242000,2000
1853,1243242000,1243244000,2000
1854,1243244000,1243246000,2000
1855,1243246000,1243248000,2000
1856,1243248000,1243250000,2000
1857,1243250000,1243252000,2000
1858,1243252000,1243254000,2000
1859,1243254000,1243256000,2000
1860,1243256000,1243258000,2000
1861,1243258000,1243260000,2000
1862,1243260000,1243262000,2000
1863,1243262000,1243264000,2000
1864,1243264000,1243266000,2000
1865,1243266000,1243268000,2000
1866,1243268000,1243270000,2000
1867,1243270000,1243272000,2000
1868,1243272000,1243274000,2000
1869,1243274000,1243276000,2000
1870,1243276000,1243278000,2000
1871,1243278000,1243280000,2000
1872,1243280000,1243282000,2000
1873,1243282000,1243284000,2000
1874,1243284000,1243286000,2000
1875,1243286000,1243288000,2000
1876,1243288000,1243290000,2000
1877,1243290000,1243292000,2000
1878,1243292000,1243294000,2000
1879,1243294000,1243296000,2000
1880,1243296000,1243298000,2000
1881,1243298000,1243300000,2000
2732,1243300000,1243302000,2000
2733,1243302000,1243304000,2000
2734,1243304000,1243306000,2000
2735,1243306000,1243308000,2000
2736,1243308000,1243310000,2000
2737,1243310000,1243312000,2000
2738,1243312000,1243314000,2000
2739,1243314000,1243316000,2000
2740,1243316000,1243318000,2000
2741,1243318000,1243320000,2000
2742,1243320000,1243322000,2000
2743,1243322000,1243324000,2000
2744,1243324000,1243326000,2000
2745,1243326000,1243328000,2000
2746,1243328000,1243330000,2000
2747,1243330000,1243332000,2000
2748,1243332000,1243334000,2000
2749,1243334000,1243336000,2000
2750,1243336000,1243338000,2000
2751,1243338000,1243340000,2000
2752,1243340000,1243342000,2000
2753,1243342000,1243344000,2000
2754,1243344000,1243346000,2000
2755,1243346000,1243348000,2000
2756,1243348000,1243350000,2000
2757,1243350000,1243352000,2000
2758,1243352000,1243354000,2000
2759,1243354000,1243356000,2000
2760,1243356000,1243358000,2000
2761,1243358000,1243360000,2000
2762,1243360000,1243362000,2000
2763,1243362000,1243364000,2000
2764,1243364000,1243366000,2000
2765,1243366000,1243368000,2000
2766,1243368000,1243370000,2000
2767,1243370000,1243372000,2000
2768,1243372000,1243374000,2000
2769,1243374000,1243376000,2000
2770,1243376000,1243378000,2000
2771,1243378000,1243380000,2000
2772,1243380000,1243382000,2000
2773,1243382000,1243384000,2000
2774,1243384000,1243386000,2000
2775,1243386000,1243388000,2000
2776,1243388000,1243390000,2000
2777,1243390000,1243392000,2000
2778,1243392000,1243394000,2000
2779,1243394000,1243396000,2000
2780,1243396000,1243398000,2000
2781,1243398000,1243400000,2000
10132,1243400000,1243402000,2000
10133,1243402000,1243404000,2000
10134,1243404000,1243406000,2000
10135,1243406000,1243408000,2000
10136,1243408000,1243410000,2000
10137,1243410000,1243412000,2000
10138,1243412000,1243414000,2000
10139,1243414000,1243416000,2000
10140,1243416000,1243418000,2000
10141,1243418000,1243420000,2000
10142,1243420000,1243422000,2000
10143,1243422000,1243424000,2000
10144,1243424000,1243426000,2000
10145,1243426000,1243428000,2000
10146,1243428000,1243430000,2000
10147,1243430000,1243432000,2000
10148,1243432000,1243434000,2000
10149,1243434000,1243436000,2000
10150,1243436000,1243438000,2000
10151,1243438000,1243440000,2000
10152,1243440000,1243442000,2000
10153,1243442000,1243444000,2000
10154,1243444000,1243446000,2000
10155,1243446000,1243448000,2000
10156,1243448000,1243450000,2000
10157,1243450000,1243452000,2000
10158,1243452000,1243454000,2000
10159,1243454000,1243456000,2000
10160,1243456000,1243458000,2000
10161,1243458000,1243460000,2000
10162,1243460000,1243462000,2000
10163,1243462000,1243464000,2000
10164,1243464000,1243466000,2000
10165,1243466000,1243468000,2000
10166,1243468000,1243470000,2000
10167,1243470000,1243472000,2000
10168,1243472000,1243474000,2000
10169,1243474000,1243476000,2000
10170,1243476000,1243478000,2000
10171,1243478000,1243480000,2000
10172,1243480000,1243482000,2000
10173,1243482000,1243484000,2000
10174,1243484000,1243486000,2000
10175,1243486000,1243488000,2000
10176,1243488000,1243490000,2000
10177,1243490000,1243492000,2000
10178,1243492000,1243494000,2000
10179,1243494000,1243496000,2000
10180,1243496000,1243498000,2000
10181,1243498000,1243500000,2000
4132,1243500000,1243502000,2000
4133,1243502000,1243504000,2000
4134,1243504000,1243506000,2000
4135,1243506000,1243508000,2000
4136,1243508000,1243510000,2000
4137,1243510000,1243512000,2000
4138,1243512000,1243514000,2000
4139,1243514000,1243516000,2000
4140,1243516000,1243518000,2000
4141,1243518000,1243520000,2000
4142,1243520000,1243522000,2000
4143,1243522000,1243524000,2000
4144,1243524000,1243526000,2000
4145,1243526000,1243528000,2000
4146,1243528000,1243530000,2000
4147,1243530000,1243532000,2000
4148,1243532000,1243534000,2000
4149,1243534000,1243536000,2000
4150,1243536000,1243538000,2000
4151,1243538000,1243540000,2000
4152,1243540000,1243542000,2000
4153,1243542000,1243544000,2000
4154,1243544000,1243546000,2000
4155,1243546000,1243548000,2000
4156,1243548000,1243550000,2000
4157,1243550000,1243552000,2000
4158,1243552000,1243554000,2000
4159,1243554000,1243556000,2000
4160,1243556000,1243558000,2000
4161,1243558000,1243560000,2000
4162,1243560000,1243562000,2000
4163,1243562000,1243564000,2000
4164,1243564000,1243566000,2000
4165,1243566000,1243568000,2000
4166,1243568000,1243570000,2000
4167,1243570000,1243572000,2000
4168,1243572000,1243574000,2000
4169,1243574000,1243576000,2000
4170,1243576000,1243578000,2000
4171,1243578000,1243580000,2000
4172,1243580000,1243582000,2000
4173,1243582000,1243584000,2000
4174,1243584000,1243586000,2000
4175,1243586000,1243588000,2000
4176,1243588000,1243590000,2000
4177,1243590000,1243592000,2000
4178,1243592000,1243594000,2000
4179,1243594000,1243596000,2000
4180,1243596000,1243598000,2000
4181,1243598000,1243600000,2000
8284,1243600000,1243602000,2000
8285,1243602000,1243604000,2000
8286,1243604000,1243606000,2000
8287,1243606000,1243608000,2000
8288,1243608000,1243610000,2000
8289,1243610000,1243612000,2000
8290,1243612000,1243614000,2000
8291,1243614000,1243616000,2000
8292,1243616000,1243618000,2000
8293,1243618000,1243620000,2000
8294,1243620000,1243622000,2000
8295,1243622000,1243624000,2000
8296,1243624000,1243626000,2000
8297,1243626000,1243628000,2000
8298,1243628000,1243630000,2000
8299,1243630000,1243632000,2000
8300,1243632000,1243634000,2000
8301,1243634000,1243636000,2000
8302,1243636000,1243638000,2000
8303,1243638000,1243640000,2000
8304,1243640000,1243642000,2000
8305,1243642000,1243644000,2000
8306,1243644000,1243646000,2000
8307,1243646000,1243648000,2000
8308,1243648000,1243650000,2000
8309,1243650000,1243652000,2000
8310,1243652000,1243654000,2000
8311,1243654000,1243656000,2000
8312,1243656000,1243658000,2000
8313,1243658000,1243660000,2000
8314,1243660000,1243662000,2000
8315,1243662000,1243664000,2000
8316,1243664000,1243666000,2000
8317,1243666000,1243668000,2000
8318,1243668000,1243670000,2000
8319,1243670000,1243672000,2000
8320,1243672000,1243674000,2000
8321,1243674000,1243676000,2000
8322,1243676000,1243678000,2000
8323,1243678000,1243680000,2000
8324,1243680000,1243682000,2000
8325,1243682000,1243684000,2000
8326,1243684000,1243686000,2000
8327,1243686000,1243688000,2000
8328,1243688000,1243690000,2000
8329,1243690000,1243692000,2000
8330,1243692000,1243694000,2000
8331,1243694000,1243696000,2000
8332,1243696000,1243698000,2000
8333,1243698000,1243700000,2000
3032,1243700000,1243702000,2000
3033,1243702000,1243704000,2000
3034,1243704000,1243706000,2000
3035,1243706000,1243708000,2000
3036,1243708000,1243710000,2000
3037,1243710000,1243712000,2000
3038,1243712000,1243714000,2000
3039,1243714000,1243716000,2000
3040,1243716000,1243718000,2000
3041,1243718000,1243720000,2000
3042,1243720000,1243722000,2000
3043,1243722000,1243724000,2000
3044,1243724000,1243726000,2000
3045,1243726000,1243728000,2000
3046,1243728000,1243730000,2000
3047,1243730000,1243732000,2000
3048,1243732000,1243734000,2000
3049,1243734000,1243736000,2000
3050,1243736000,1243738000,2000
3051,1243738000,1243740000,2000
3052,1243740000,1243742000,2000
3053,1243742000,1243744000,2000
3054,1243744000,1243746000,2000
3055,1243746000,1243748000,2000
3056,1243748000,1243750000,2000
3057,1243750000,1243752000,2000
3058,1243752000,1243754000,2000
3059,1243754000,1243756000,2000
3060,1243756000,1243758000,2000
3061,1243758000,1243760000,2000
3062,1243760000,1243762000,2000
3063,1243762000,1243764000,2000
3064,1243764000,1243766000,2000
3065,1243766000,1243768000,2000
3066,1243768000,1243770000,2000
3067,1243770000,1243772000,2000
3068,1243772000,1243774000,2000
3069,1243774000,1243776000,2000
3070,1243776000,1243778000,2000
3071,1243778000,1243780000,2000
3072,1243780000,1243782000,2000
3073,1243782000,1243784000,2000
3074,1243784000,1243786000,2000
3075,1243786000,1243788000,2000
3076,1243788000,1243790000,2000
3077,1243790000,1243792000,2000
3078,1243792000,1243794000,2000
3079,1243794000,1243796000,2000
3080,1243796000,1243798000,2000
3081,1243798000,1243800000,2000
9982,1243800000,1243802000,2000
9983,1243802000,1243804000,2000
9984,1243804000,1243806000,2000
9985,1243806000,1243808000,2000
9986,1243808000,1243810000,2000
9987,1243810000,1243812000,2000
9988,1243812000,1243814000,2000
9989,1243814000,1243816000,2000
9990,1243816000,1243818000,2000
9991,1243818000,1243820000,2000
9992,1243820000,1243822000,2000
9993,1243822000,1243824000,2000
9994,1243824000,1243826000,2000
9995,1243826000,1243828000,2000
9996,1243828000,1243830000,2000
9997,1243830000,1243832000,2000
9998,1243832000,1243834000,2000
9999,1243834000,1243836000,2000
10000,1243836000,1243838000,2000
10001,1243838000,1243840000,2000
10002,1243840000,1243842000,2000
10003,1243842000,1243844000,2000
10004,1243844000,1243846000,2000
10005,1243846000,1243848000,2000
10006,1243848000,1243850000,2000
10007,1243850000,1243852000,2000
10008,1243852000,1243854000,2000
10009,1243854000,1243856000,2000
10010,1243856000,1243858000,2000
10011,1243858000,1243860000,2000
10012,1243860000,1243862000,2000
10013,1243862000,1243864000,2000
10014,1243864000,1243866000,2000
10015,1243866000,1243868000,2000
10016,1243868000,1243870000,2000
10017,1243870000,1243872000,2000
10018,1243872000,1243874000,2000
10019,1243874000,1243876000,2000
10020,1243876000,1243878000,2000
10021,1243878000,1243880000,2000
10022,1243880000,1243882000,2000
10023,1243882000,1243884000,2000
10024,1243884000,1243886000,2000
10025,1243886000,1243888000,2000
10026,1243888000,1243890000,2000
10027,1243890000,1243892000,2000
10028,1243892000,1243894000,2000
10029,1243894000,1243896000,2000
10030,1243896000,1243898000,2000
10031,1243898000,1243900000,2000
8384,1243900000,1243902000,2000
8385,1243902000,1243904000,2000
8386,1243904000,1243906000,2000
8387,1243906000,1243908000,2000
8388,1243908000,1243910000,2000
8389,1243910000,1243912000,2000
8390,1243912000,1243914000,2000
8391,1243914000,1243916000,2000
8392,1243916000,1243918000,2000
8393,1243918000,1243920000,2000
8394,1243920000,1243922000,2000
8395,1243922000,1243924000,2000
8396,1243924000,1243926000,2000
8397,1243926000,1243928000,2000
8398,1243928000,1243930000,2000
8399,1243930000,1243932000,2000
8400,1243932000,1243934000,2000
8401,1243934000,1243936000,2000
8402,1243936000,1243938000,2000
8403,1243938000,1243940000,2000
8404,1243940000,1243942000,2000
8405,1243942000,1243944000,2000
8406,1243944000,1243946000,2000
8407,1243946000,1243948000,2000
8408,1243948000,1243950000,2000
8409,1243950000,1243952000,2000
8410,1243952000,1243954000,2000
8411,1243954000,1243956000,2000
8412,1243956000,1243958000,2000
8413,1243958000,1243960000,2000
8414,1243960000,1243962000,2000
8415,1243962000,1243964000,2000
8416,1243964000,1243966000,2000
8417,1243966000,1243968000,2000
8418,1243968000,1243970000,2000
8419,1243970000,1243972000,2000
8420,1243972000,1243974000,2000
8421,1243974000,1243976000,2000
8422,1243976000,1243978000,2000
8423,1243978000,1243980000,2000
8424,1243980000,1243982000,2000
8425,1243982000,1243984000,2000
8426,1243984000,1243986000,2000
8427,1243986000,1243988000,2000
8428,1243988000,1243990000,2000
8429,1243990000,1243992000,2000
8430,1243992000,1243994000,2000
8431,1243994000,1243996000,2000
8432,1243996000,1243998000,2000
8433,1243998000,1244000000,2000
1082,1244000000,1244002000,2000
1083,1244002000,1244004000,2000
1084,1244004000,1244006000,2000
1085,1244006000,1244008000,2000
1086,1244008000,1244010000,2000
1087,1244010000,1244012000,2000
1088,1244012000,1244014000,2000
1089,1244014000,1244016000,2000
1090,1244016000,1244018000,2000
1091,1244018000,1244020000,2000
1092,1244020000,1244022000,2000
1093,1244022000,1244024000,2000
1094,1244024000,1244026000,2000
1095,1244026000,1244028000,2000
1096,1244028000,1244030000,2000
1097,1244030000,1244032000,2000
1098,1244032000,1244034000,2000
1099,1244034000,1244036000,2000
1100,1244036000,1244038000,2000
1101,1244038000,1244040000,2000
1102,1244040000,1244042000,2000
1103,1244042000,1244044000,2000
1104,1244044000,1244046000,2000
1105,1244046000,1244048000,2000
1106,1244048000,1244050000,2000
1107,1244050000,1244052000,2000
1108,1244052000,1244054000,2000
1109,1244054000,1244056000,2000
1110,1244056000,1244058000,2000
1111,1244058000,1244060000,2000
1112,1244060000,1244062000,2000
1113,1244062000,1244064000,2000
1114,1244064000,1244066000,2000
1115,1244066000,1244068000,2000
1116,1244068000,1244070000,2000
1117,1244070000,1244072000,2000
1118,1244072000,1244074000,2000
1119,1244074000,1244076000,2000
1120,1244076000,1244078000,2000
1121,1244078000,1244080000,2000
1122,1244080000,1244082000,2000
1123,1244082000,1244084000,2000
1124,1244084000,1244086000,2000
1125,1244086000,1244088000,2000
1126,1244088000,1244090000,2000
1127,1244090000,1244092000,2000
1128,1244092000,1244094000,2000
1129,1244094000,1244096000,2000
1130,1244096000,1244098000,2000
1131,1244098000,1244100000,2000
8234,1244100000,1244102000,2000
8235,1244102000,1244104000,2000
8236,1244104000,1244106000,2000
8237,1244106000,1244108000,2000
8238,1244108000,1244110000,2000
8239,1244110000,1244112000,2000
8240,1244112000,1244114000,2000
8241,1244114000,1244116000,2000
8242,1244116000,1244118000,2000
8243,1244118000,1244120000,2000
8244,1244120000,1244122000,2000
8245,1244122000,1244124000,2000
8246,1244124000,1244126000,2000
8247,1244126000,1244128000,2000
8248,1244128000,1244130000,2000
8249,1244130000,1244132000,2000
8250,1244132000,1244134000,2000
8251,1244134000,1244136000,2000
8252,1244136000,1244138000,2000
8253,1244138000,1244140000,2000
8254,1244140000,1244142000,2000
8255,1244142000,1244144000,2000
8256,1244144000,1244146000,2000
8257,1244146000,1244148000,2000
8258,1244148000,1244150000,2000
8259,1244150000,1244152000,2000
8260,1244152000,1244154000,2000
8261,1244154000,1244156000,2000
8262,1244156000,1244158000,2000
8263,1244158000,1244160000,2000
8264,1244160000,1244162000,2000
8265,1244162000,1244164000,2000
8266,1244164000,1244166000,2000
8267,1244166000,1244168000,2000
8268,1244168000,1244170000,2000
8269,1244170000,1244172000,2000
8270,1244172000,1244174000,2000
8271,1244174000,1244176000,2000
8272,1244176000,1244178000,2000
8273,1244178000,1244180000,2000
8274,1244180000,1244182000,2000
8275,1244182000,1244184000,2000
8276,1244184000,1244186000,2000
8277,1244186000,1244188000,2000
8278,1244188000,1244190000,2000
8279,1244190000,1244192000,2000
8280,1244192000,1244194000,2000
8281,1244194000,1244196000,2000
8282,1244196000,1244198000,2000
8283,1244198000,1244200000,2000
8184,1244200000,1244202000,2000
8185,1244202000,1244204000,2000
8186,1244204000,1244206000,2000
8187,1244206000,1244208000,2000
8188,1244208000,1244210000,2000
8189,1244210000,1244212000,2000
8190,1244212000,1244214000,2000
8191,1244214000,1244216000,2000
8192,1244216000,1244218000,2000
8193,1244218000,1244220000,2000
8194,1244220000,1244222000,2000
8195,1244222000,1244224000,2000
8196,1244224000,1244226000,2000
8197,1244226000,1244228000,2000
8198,1244228000,1244230000,2000
8199,1244230000,1244232000,2000
8200,1244232000,1244234000,2000
8201,1244234000,1244236000,2000
8202,1244236000,1244238000,2000
8203,1244238000,1244240000,2000
8204,1244240000,1244242000,2000
8205,1244242000,1244244000,2000
8206,1244244000,1244246000,2000
8207,1244246000,1244248000,2000
8208,1244248000,1244250000,2000
8209,1244250000,1244252000,2000
8210,1244252000,1244254000,2000
8211,1244254000,1244256000,2000
8212,1244256000,1244258000,2000
8213,1244258000,1244260000,2000
8214,1244260000,1244262000,2000
8215,1244262000,1244264000,2000
8216,1244264000,1244266000,2000
8217,1244266000,1244268000,2000
8218,1244268000,1244270000,2000
8219,1244270000,1244272000,2000
8220,1244272000,1244274000,2000
8221,1244274000,1244276000,2000
8222,1244276000,1244278000,2000
8223,1244278000,1244280000,2000
8224,1244280000,1244282000,2000
8225,1244282000,1244284000,2000
8226,1244284000,1244286000,2000
8227,1244286000,1244288000,2000
8228,1244288000,1244290000,2000
8229,1244290000,1244292000,2000
8230,1244292000,1244294000,2000
8231,1244294000,1244296000,2000
8232,1244296000,1244298000,2000
8233,1244298000,1244300000,2000
1632,1244300000,1244302000,2000
1633,1244302000,1244304000,2000
1634,1244304000,1244306000,2000
1635,1244306000,1244308000,2000
1636,1244308000,1244310000,2000
1637,1244310000,1244312000,2000
1638,1244312000,1244314000,2000
1639,1244314000,1244316000,2000
1640,1244316000,1244318000,2000
1641,1244318000,1244320000,2000
1642,1244320000,1244322000,2000
1643,1244322000,1244324000,2000
1644,1244324000,1244326000,2000
1645,1244326000,1244328000,2000
1646,1244328000,1244330000,2000
1647,1244330000,1244332000,2000
1648,1244332000,1244334000,2000
1649,1244334000,1244336000,2000
